ID Pedido,Data,Produto,Categoria,Quantidade,Valor Unitário
8373,2026-06-25,Cabo HDMI,Acessórios,1,25.0
8374,2026-10-21,Mouse Gamer,Periféricos,1,150.5
8375,2026-12-23,Cabo HDMI,Acessórios,1,25.0
8376,2026-06-24,Monitor 24p,Monitores,1,800.0
8377,2026-08-25,Mouse Gamer,Periféricos,1,150.5
8378,2026-07-09,Mouse Gamer,Periféricos,1,150.5
8379,2026-03-24,Mouse Gamer,Periféricos,1,150.5
8380,2026-10-11,Cabo HDMI,Acessórios,1,25.0
8381,2026-01-10,Headset,Periféricos,1,250.0
8382,2026-12-20,Headset,Periféricos,1,250.0
8383,2026-06-16,Cadeira Gamer,Móveis,1,1200.0
8384,2026-06-30,Headset,Periféricos,1,250.0
8385,2026-10-31,Monitor 24p,Monitores,1,800.0
8386,2026-05-18,Cadeira Gamer,Móveis,1,1200.0
8387,2026-12-11,Cadeira Gamer,Móveis,1,1200.0
8388,2026-02-27,Cabo HDMI,Acessórios,1,25.0
8389,2026-08-25,Cadeira Gamer,Móveis,1,1200.0
8390,2026-09-03,Mouse Gamer,Periféricos,3,150.5
8391,2026-11-27,Cabo HDMI,Acessórios,-1,25.0
8392,2026-05-03,Cabo HDMI,Acessórios,1,25.0
8393,2026-07-23,Cadeira Gamer,Móveis,1,1200.0
8394,2026-07-26,Cadeira Gamer,Móveis,2,1200.0
8395,2026-02-01,Headset,Periféricos,1,250.0
8396,2026-05-20,Headset,Periféricos,1,250.0
8397,2026-03-21,Headset,Periféricos,1,250.0
8398,2026-10-10,Monitor 24p,Monitores,1,800.0
8399,2026-07-25,Monitor 24p,Monitores,1,800.0
8400,2026-03-18,Cadeira Gamer,Móveis,1,1200.0
8401,2026-09-05,Headset,Periféricos,1,250.0
8402,2026-01-20,Cabo HDMI,Acessórios,1,25.0
8403,2026-09-30,Headset,Periféricos,3,250.0
8404,2026-04-20,Teclado Mecânico,Periféricos,1,350.0
8405,2026-08-17,Cabo HDMI,Acessórios,1,25.0
8406,2026-07-23,Teclado Mecânico,Periféricos,2,350.0
8407,2026-09-10,Cadeira Gamer,Móveis,1,1200.0
8408,2026-08-20,Mouse Gamer,Periféricos,1,150.5
8409,2026-10-10,Cabo HDMI,Acessórios,1,25.0
8410,2026-04-26,Mouse Gamer,Periféricos,1,150.5
8411,2026-10-05,Teclado Mecânico,Periféricos,2,350.0
8412,2026-12-11,Cadeira Gamer,Móveis,2,1200.0
8413,2026-03-29,Mouse Gamer,Periféricos,2,150.5
8414,2026-07-14,Cabo HDMI,Acessórios,1,25.0
8415,2026-01-26,Mouse Gamer,Periféricos,1,150.5
8416,2026-12-30,Monitor 24p,Monitores,3,800.0
8417,2026-04-17,Cadeira Gamer,Móveis,3,1200.0
8418,2026-04-30,Mouse Gamer,Periféricos,2,150.5
8419,2026-03-12,Monitor 24p,Monitores,1,800.0
8420,2026-11-23,Monitor 24p,Monitores,1,800.0
8421,2026-06-23,Monitor 24p,Monitores,1,800.0
8422,2026-01-05,Headset,Periféricos,1,250.0
8423,2026-02-19,Teclado Mecânico,Periféricos,0,350.0
8424,2026-01-21,Teclado Mecânico,Periféricos,1,350.0
8425,2026-09-12,Headset,Periféricos,-1,250.0
8426,2026-03-12,Teclado Mecânico,Periféricos,2,350.0
8427,2026-12-29,Mouse Gamer,Periféricos,1,150.5
8428,2026-02-04,Monitor 24p,Monitores,0,800.0
8429,2026-02-10,Cabo HDMI,Acessórios,1,25.0
8430,2026-07-27,Cabo HDMI,Acessórios,-1,25.0
8431,2026-09-15,Mouse Gamer,Periféricos,1,150.5
8432,2026-01-04,Headset,Periféricos,2,250.0
8433,2026-09-06,Teclado Mecânico,Periféricos,2,350.0
8434,2026-02-16,Mouse Gamer,Periféricos,1,150.5
8435,2026-08-24,Mouse Gamer,Periféricos,3,150.5
8436,2026-07-27,Mouse Gamer,Periféricos,2,150.5
8437,2026-05-05,Cabo HDMI,Acessórios,-1,25.0
8438,2026-11-11,Cabo HDMI,Acessórios,1,25.0
8439,2026-02-08,Cabo HDMI,Acessórios,1,25.0
8440,2026-03-04,Cadeira Gamer,Móveis,1,1200.0
8441,2026-11-02,Monitor 24p,Monitores,1,800.0
8442,2026-12-19,Monitor 24p,Monitores,0,800.0
8443,2026-07-09,Cabo HDMI,Acessórios,1,25.0
8444,2026-03-12,Headset,Periféricos,1,250.0
8445,2026-11-07,Cabo HDMI,Acessórios,0,25.0
8446,2026-08-11,Cabo HDMI,Acessórios,1,25.0
8447,2026-02-22,Headset,Periféricos,0,250.0
8448,2026-10-31,Monitor 24p,Monitores,1,800.0
8449,2026-09-11,Monitor 24p,Monitores,1,800.0
8450,2026-05-22,Mouse Gamer,Periféricos,1,150.5
8451,2026-10-15,Cabo HDMI,Acessórios,2,25.0
8452,2026-04-13,Cadeira Gamer,Móveis,1,1200.0
8453,2026-12-17,Monitor 24p,Monitores,1,800.0
8454,2026-01-09,Cadeira Gamer,Móveis,1,1200.0
8455,2026-10-19,Cadeira Gamer,Móveis,1,1200.0
8456,2026-04-09,Cadeira Gamer,Móveis,1,1200.0
8457,2026-11-17,Teclado Mecânico,Periféricos,1,350.0
8458,2026-05-04,Mouse Gamer,Periféricos,1,150.5
8459,2026-10-15,Mouse Gamer,Periféricos,1,150.5
8460,2026-05-30,Headset,Periféricos,2,250.0
8461,2026-06-29,Mouse Gamer,Periféricos,1,150.5
8462,2026-04-12,Cadeira Gamer,Móveis,1,1200.0
8463,2026-11-22,Monitor 24p,Monitores,1,800.0
8464,2026-04-09,Teclado Mecânico,Periféricos,0,350.0
8465,2026-06-26,Monitor 24p,Monitores,1,800.0
8466,2026-11-03,Monitor 24p,Monitores,1,800.0
8467,2026-08-19,Mouse Gamer,Periféricos,1,150.5
8468,2026-10-08,Cadeira Gamer,Móveis,3,1200.0
8469,2026-04-30,Headset,Periféricos,1,250.0
8470,2026-06-12,Cabo HDMI,Acessórios,1,25.0
8471,2026-03-28,Cabo HDMI,Acessórios,1,25.0
8472,2026-02-24,Headset,Periféricos,1,250.0
8473,2026-08-26,Teclado Mecânico,Periféricos,1,350.0
8474,2026-06-29,Headset,Periféricos,1,250.0
8475,2026-12-18,Headset,Periféricos,1,250.0
8476,2026-10-04,Monitor 24p,Monitores,-1,800.0
8477,2026-02-05,Cabo HDMI,Acessórios,1,25.0
8478,2026-06-20,Teclado Mecânico,Periféricos,1,350.0
8479,2026-08-06,Cabo HDMI,Acessórios,1,25.0
8480,2026-04-12,Headset,Periféricos,3,250.0
8481,2026-03-06,Headset,Periféricos,3,250.0
8482,2026-06-16,Cadeira Gamer,Móveis,1,1200.0
8483,2026-05-21,Mouse Gamer,Periféricos,2,150.5
8484,2026-03-10,Mouse Gamer,Periféricos,1,150.5
8485,2026-04-14,Cadeira Gamer,Móveis,1,1200.0
8486,2026-10-30,Monitor 24p,Monitores,-1,800.0
8487,2026-08-19,Cadeira Gamer,Móveis,1,1200.0
8488,2026-02-06,Monitor 24p,Monitores,1,800.0
8489,2026-08-24,Mouse Gamer,Periféricos,2,150.5
8490,2026-12-09,Cabo HDMI,Acessórios,1,25.0
8491,2026-11-04,Cadeira Gamer,Móveis,1,1200.0
8492,2026-12-22,Cadeira Gamer,Móveis,1,1200.0
8493,2026-10-02,Headset,Periféricos,1,250.0
8494,2026-09-10,Cabo HDMI,Acessórios,1,25.0
8495,2026-09-07,Cadeira Gamer,Móveis,1,1200.0
8496,2026-08-26,Headset,Periféricos,1,250.0
8497,2026-09-29,Headset,Periféricos,3,250.0
8498,2026-11-07,Cadeira Gamer,Móveis,1,1200.0
8499,2026-12-18,Cadeira Gamer,Móveis,1,1200.0
8500,2026-05-10,Cadeira Gamer,Móveis,1,1200.0
8501,2026-06-22,Teclado Mecânico,Periféricos,1,350.0
8502,2026-12-05,Monitor 24p,Monitores,1,800.0
8503,2026-07-25,Cabo HDMI,Acessórios,0,25.0
8504,2026-07-07,Cadeira Gamer,Móveis,1,1200.0
8505,2026-09-03,Headset,Periféricos,1,250.0
8506,2026-05-07,Headset,Periféricos,-1,250.0
8507,2026-06-01,Mouse Gamer,Periféricos,1,150.5
8508,2026-12-22,Headset,Periféricos,2,250.0
8509,2026-05-20,Headset,Periféricos,1,250.0
8510,2026-05-28,Mouse Gamer,Periféricos,1,150.5
8511,2026-08-30,Cadeira Gamer,Móveis,1,1200.0
8512,2026-04-18,Cadeira Gamer,Móveis,2,1200.0
8513,2026-02-23,Mouse Gamer,Periféricos,1,150.5
8514,2026-06-04,Cadeira Gamer,Móveis,1,1200.0
8515,2026-12-04,Mouse Gamer,Periféricos,1,150.5
8516,2026-08-13,Headset,Periféricos,1,250.0
8517,2026-12-14,Mouse Gamer,Periféricos,1,150.5
8518,2026-06-09,Cadeira Gamer,Móveis,1,1200.0
8519,2026-07-18,Cabo HDMI,Acessórios,1,25.0
8520,2026-05-08,Cadeira Gamer,Móveis,1,1200.0
8521,2026-09-06,Cadeira Gamer,Móveis,2,1200.0
8522,2026-02-04,Cadeira Gamer,Móveis,0,1200.0
8523,2026-05-19,Teclado Mecânico,Periféricos,1,350.0
8524,2026-06-30,Mouse Gamer,Periféricos,1,150.5
8525,2026-12-29,Headset,Periféricos,1,250.0
8526,2026-06-27,Monitor 24p,Monitores,2,800.0
8527,2026-05-23,Cabo HDMI,Acessórios,-1,25.0
8528,2026-11-18,Mouse Gamer,Periféricos,0,150.5
8529,2026-01-16,Mouse Gamer,Periféricos,2,150.5
8530,2026-04-06,Monitor 24p,Monitores,1,800.0
8531,2026-03-02,Monitor 24p,Monitores,1,800.0
8532,2026-06-03,Mouse Gamer,Periféricos,1,150.5
8533,2026-10-22,Monitor 24p,Monitores,1,800.0
8534,2026-08-11,Cadeira Gamer,Móveis,1,1200.0
8535,2026-10-23,Monitor 24p,Monitores,1,800.0
8536,2026-05-13,Cadeira Gamer,Móveis,2,1200.0
8537,2026-01-06,Headset,Periféricos,1,250.0
8538,2026-04-01,Mouse Gamer,Periféricos,1,150.5
8539,2026-07-10,Monitor 24p,Monitores,1,800.0
8540,2026-08-19,Mouse Gamer,Periféricos,2,150.5
8541,2026-09-10,Mouse Gamer,Periféricos,2,150.5
8542,2026-11-16,Mouse Gamer,Periféricos,1,150.5
8543,2026-08-20,Teclado Mecânico,Periféricos,1,350.0
8544,2026-07-19,Monitor 24p,Monitores,2,800.0
8545,2026-02-04,Cadeira Gamer,Móveis,2,1200.0
8546,2026-06-26,Cabo HDMI,Acessórios,1,25.0
8547,2026-09-05,Mouse Gamer,Periféricos,1,150.5
8548,2026-02-20,Cadeira Gamer,Móveis,1,1200.0
8549,2026-06-24,Headset,Periféricos,1,250.0
8550,2026-10-23,Monitor 24p,Monitores,1,800.0
8551,2026-09-23,Headset,Periféricos,1,250.0
8552,2026-07-13,Mouse Gamer,Periféricos,1,150.5
8553,2026-05-27,Teclado Mecânico,Periféricos,3,350.0
8554,2026-11-21,Monitor 24p,Monitores,1,800.0
8555,2026-07-09,Monitor 24p,Monitores,2,800.0
8556,2026-01-10,Teclado Mecânico,Periféricos,0,350.0
8557,2026-04-30,Cadeira Gamer,Móveis,0,1200.0
8558,2026-09-03,Headset,Periféricos,2,250.0
8559,2026-11-29,Monitor 24p,Monitores,2,800.0
8560,2026-03-07,Cabo HDMI,Acessórios,1,25.0
8561,2026-01-08,Headset,Periféricos,1,250.0
8562,2026-03-19,Teclado Mecânico,Periféricos,1,350.0
8563,2026-06-06,Cadeira Gamer,Móveis,2,1200.0
8564,2026-03-30,Teclado Mecânico,Periféricos,1,350.0
8565,2026-06-14,Mouse Gamer,Periféricos,1,150.5
8566,2026-06-14,Cabo HDMI,Acessórios,0,25.0
8567,2026-12-05,Teclado Mecânico,Periféricos,-1,350.0
8568,2026-02-08,Headset,Periféricos,1,250.0
8569,2026-11-12,Teclado Mecânico,Periféricos,3,350.0
8570,2026-06-23,Mouse Gamer,Periféricos,1,150.5
8571,2026-07-29,Cabo HDMI,Acessórios,1,25.0
8572,2026-04-24,Mouse Gamer,Periféricos,1,150.5
8573,2026-06-22,Mouse Gamer,Periféricos,1,150.5
8574,2026-07-23,Mouse Gamer,Periféricos,0,150.5
8575,2026-06-04,Headset,Periféricos,1,250.0
8576,2026-06-16,Headset,Periféricos,1,250.0
8577,2026-07-07,Cadeira Gamer,Móveis,-1,1200.0
8578,2026-01-26,Cabo HDMI,Acessórios,1,25.0
8579,2026-07-26,Monitor 24p,Monitores,1,800.0
8580,2026-01-11,Monitor 24p,Monitores,1,800.0
8581,2026-08-30,Mouse Gamer,Periféricos,2,150.5
8582,2026-06-20,Cadeira Gamer,Móveis,-1,1200.0
8583,2026-06-28,Cadeira Gamer,Móveis,1,1200.0
8584,2026-11-13,Cadeira Gamer,Móveis,2,1200.0
8585,2026-06-19,Teclado Mecânico,Periféricos,2,350.0
8586,2026-09-04,Headset,Periféricos,2,250.0
8587,2026-10-12,Mouse Gamer,Periféricos,1,150.5
8588,2026-11-26,Teclado Mecânico,Periféricos,2,350.0
8589,2026-04-09,Teclado Mecânico,Periféricos,1,350.0
8590,2026-03-21,Mouse Gamer,Periféricos,2,150.5
8591,2026-02-14,Headset,Periféricos,1,250.0
8592,2026-01-25,Cabo HDMI,Acessórios,1,25.0
8593,2026-01-31,Cabo HDMI,Acessórios,1,25.0
8594,2026-01-26,Monitor 24p,Monitores,1,800.0
8595,2026-05-27,Cadeira Gamer,Móveis,1,1200.0
8596,2026-03-30,Monitor 24p,Monitores,1,800.0
8597,2026-08-27,Headset,Periféricos,1,250.0
8598,2026-10-27,Teclado Mecânico,Periféricos,2,350.0
8599,2026-05-19,Monitor 24p,Monitores,1,800.0
8600,2026-09-30,Mouse Gamer,Periféricos,1,150.5
8601,2026-09-15,Headset,Periféricos,1,250.0
8602,2026-08-28,Headset,Periféricos,1,250.0
8603,2026-03-26,Teclado Mecânico,Periféricos,1,350.0
8604,2026-10-12,Mouse Gamer,Periféricos,1,150.5
8605,2026-10-28,Teclado Mecânico,Periféricos,3,350.0
8606,2026-10-15,Cadeira Gamer,Móveis,2,1200.0
8607,2026-04-21,Headset,Periféricos,1,250.0
8608,2026-03-09,Headset,Periféricos,1,250.0
8609,2026-07-02,Teclado Mecânico,Periféricos,1,350.0
8610,2026-08-10,Teclado Mecânico,Periféricos,1,350.0
8611,2026-12-31,Cabo HDMI,Acessórios,1,25.0
8612,2026-10-20,Mouse Gamer,Periféricos,1,150.5
8613,2026-03-05,Cabo HDMI,Acessórios,1,25.0
8614,2026-10-02,Cabo HDMI,Acessórios,1,25.0
8615,2027-01-01,Mouse Gamer,Periféricos,1,150.5
8616,2026-07-12,Teclado Mecânico,Periféricos,1,350.0
8617,2026-05-17,Monitor 24p,Monitores,1,800.0
8618,2026-10-04,Cadeira Gamer,Móveis,1,1200.0
8619,2026-08-16,Monitor 24p,Monitores,1,800.0
8620,2026-02-12,Cadeira Gamer,Móveis,1,1200.0
8621,2026-09-03,Cabo HDMI,Acessórios,1,25.0
8622,2026-05-31,Mouse Gamer,Periféricos,3,150.5
8623,2026-07-21,Cadeira Gamer,Móveis,1,1200.0
8624,2026-01-26,Teclado Mecânico,Periféricos,1,350.0
8625,2026-04-27,Cabo HDMI,Acessórios,1,25.0
8626,2026-08-18,Teclado Mecânico,Periféricos,1,350.0
8627,2026-06-24,Mouse Gamer,Periféricos,3,150.5
8628,2026-06-09,Headset,Periféricos,1,250.0
8629,2026-05-12,Monitor 24p,Monitores,1,800.0
8630,2026-04-18,Headset,Periféricos,-1,250.0
8631,2026-01-04,Cadeira Gamer,Móveis,1,1200.0
8632,2026-06-22,Cabo HDMI,Acessórios,1,25.0
8633,2026-05-29,Cabo HDMI,Acessórios,0,25.0
8634,2026-08-14,Mouse Gamer,Periféricos,1,150.5
8635,2026-04-03,Cadeira Gamer,Móveis,1,1200.0
8636,2026-02-05,Monitor 24p,Monitores,1,800.0
8637,2026-02-05,Monitor 24p,Monitores,1,800.0
8638,2026-06-02,Cadeira Gamer,Móveis,-1,1200.0
8639,2026-01-07,Mouse Gamer,Periféricos,2,150.5
8640,2026-08-25,Mouse Gamer,Periféricos,2,150.5
8641,2026-12-31,Cabo HDMI,Acessórios,1,25.0
8642,2026-08-15,Cadeira Gamer,Móveis,1,1200.0
8643,2026-03-15,Cabo HDMI,Acessórios,1,25.0
8644,2026-11-18,Cabo HDMI,Acessórios,1,25.0
8645,2026-06-02,Cadeira Gamer,Móveis,1,1200.0
8646,2026-06-23,Cadeira Gamer,Móveis,1,1200.0
8647,2026-01-13,Teclado Mecânico,Periféricos,2,350.0
8648,2026-09-29,Headset,Periféricos,1,250.0
8649,2026-01-08,Headset,Periféricos,1,250.0
8650,2026-10-09,Teclado Mecânico,Periféricos,-1,350.0
8651,2026-07-10,Teclado Mecânico,Periféricos,3,350.0
8652,2026-12-05,Mouse Gamer,Periféricos,2,150.5
8653,2026-03-13,Monitor 24p,Monitores,1,800.0
8654,2026-01-04,Mouse Gamer,Periféricos,1,150.5
8655,2026-04-21,Teclado Mecânico,Periféricos,1,350.0
8656,2026-07-17,Headset,Periféricos,1,250.0
8657,2026-03-27,Headset,Periféricos,1,250.0
8658,2026-02-03,Monitor 24p,Monitores,1,800.0
8659,2026-06-15,Cadeira Gamer,Móveis,2,1200.0
8660,2026-10-26,Cadeira Gamer,Móveis,1,1200.0
8661,2026-07-29,Headset,Periféricos,1,250.0
8662,2026-03-15,Monitor 24p,Monitores,1,800.0
8663,2026-11-15,Monitor 24p,Monitores,1,800.0
8664,2026-08-08,Teclado Mecânico,Periféricos,3,350.0
8665,2026-11-16,Cadeira Gamer,Móveis,-1,1200.0
8666,2026-06-20,Headset,Periféricos,1,250.0
8667,2027-01-01,Cadeira Gamer,Móveis,2,1200.0
8668,2026-08-27,Cadeira Gamer,Móveis,1,1200.0
8669,2026-02-16,Monitor 24p,Monitores,1,800.0
8670,2026-12-20,Headset,Periféricos,1,250.0
8671,2026-12-12,Headset,Periféricos,1,250.0
8672,2026-05-30,Monitor 24p,Monitores,1,800.0
8673,2026-11-11,Mouse Gamer,Periféricos,-1,150.5
8674,2027-01-01,Headset,Periféricos,1,250.0
8675,2026-07-11,Mouse Gamer,Periféricos,2,150.5
8676,2026-11-20,Headset,Periféricos,1,250.0
8677,2026-10-01,Monitor 24p,Monitores,1,800.0
8678,2026-01-19,Headset,Periféricos,0,250.0
8679,2026-11-11,Cadeira Gamer,Móveis,3,1200.0
8680,2026-12-14,Cadeira Gamer,Móveis,1,1200.0
8681,2026-03-23,Headset,Periféricos,1,250.0
8682,2026-11-16,Mouse Gamer,Periféricos,1,150.5
8683,2026-08-10,Headset,Periféricos,1,250.0
8684,2026-11-19,Cabo HDMI,Acessórios,0,25.0
8685,2026-12-04,Mouse Gamer,Periféricos,1,150.5
8686,2026-04-20,Teclado Mecânico,Periféricos,1,350.0
8687,2026-11-17,Cadeira Gamer,Móveis,1,1200.0
8688,2026-10-08,Teclado Mecânico,Periféricos,2,350.0
8689,2026-01-14,Monitor 24p,Monitores,1,800.0
8690,2026-05-09,Cadeira Gamer,Móveis,1,1200.0
8691,2026-04-18,Teclado Mecânico,Periféricos,2,350.0
8692,2026-02-14,Monitor 24p,Monitores,-1,800.0
8693,2026-10-19,Headset,Periféricos,1,250.0
8694,2026-11-19,Headset,Periféricos,1,250.0
8695,2026-02-27,Cabo HDMI,Acessórios,2,25.0
8696,2026-09-14,Headset,Periféricos,1,250.0
8697,2026-02-12,Headset,Periféricos,1,250.0
8698,2026-07-15,Teclado Mecânico,Periféricos,1,350.0
8699,2026-10-01,Cabo HDMI,Acessórios,1,25.0
8700,2026-09-25,Mouse Gamer,Periféricos,1,150.5
8701,2026-04-04,Teclado Mecânico,Periféricos,1,350.0
8702,2026-11-12,Cadeira Gamer,Móveis,2,1200.0
8703,2026-07-07,Headset,Periféricos,1,250.0
8704,2026-02-01,Monitor 24p,Monitores,2,800.0
8705,2026-11-23,Cabo HDMI,Acessórios,1,25.0
8706,2026-11-14,Monitor 24p,Monitores,1,800.0
8707,2026-06-23,Cadeira Gamer,Móveis,1,1200.0
8708,2026-02-24,Cabo HDMI,Acessórios,1,25.0
8709,2026-07-15,Cadeira Gamer,Móveis,1,1200.0
8710,2026-03-22,Cadeira Gamer,Móveis,1,1200.0
8711,2026-02-21,Cadeira Gamer,Móveis,1,1200.0
8712,2026-11-29,Monitor 24p,Monitores,1,800.0
8713,2026-03-05,Headset,Periféricos,1,250.0
8714,2026-12-09,Monitor 24p,Monitores,1,800.0
8715,2026-12-12,Cabo HDMI,Acessórios,1,25.0
8716,2026-11-24,Headset,Periféricos,-1,250.0
8717,2026-10-12,Cabo HDMI,Acessórios,2,25.0
8718,2026-05-17,Teclado Mecânico,Periféricos,2,350.0
8719,2026-09-19,Monitor 24p,Monitores,2,800.0
8720,2026-07-02,Headset,Periféricos,1,250.0
8721,2026-02-04,Teclado Mecânico,Periféricos,1,350.0
8722,2026-07-23,Mouse Gamer,Periféricos,-1,150.5
8723,2026-01-17,Monitor 24p,Monitores,-1,800.0
8724,2026-02-20,Teclado Mecânico,Periféricos,1,350.0
8725,2026-03-06,Monitor 24p,Monitores,1,800.0
8726,2026-02-02,Cabo HDMI,Acessórios,1,25.0
8727,2026-03-22,Headset,Periféricos,-1,250.0
8728,2026-05-18,Headset,Periféricos,2,250.0
8729,2026-01-31,Monitor 24p,Monitores,1,800.0
8730,2026-04-23,Mouse Gamer,Periféricos,1,150.5
8731,2026-12-30,Cadeira Gamer,Móveis,-1,1200.0
8732,2026-05-22,Cabo HDMI,Acessórios,1,25.0
8733,2026-06-19,Teclado Mecânico,Periféricos,2,350.0
8734,2026-11-19,Mouse Gamer,Periféricos,1,150.5
8735,2026-12-08,Mouse Gamer,Periféricos,1,150.5
8736,2026-07-30,Cadeira Gamer,Móveis,1,1200.0
8737,2026-05-24,Cabo HDMI,Acessórios,1,25.0
8738,2026-08-17,Headset,Periféricos,2,250.0
8739,2026-11-01,Cabo HDMI,Acessórios,1,25.0
8740,2026-06-07,Mouse Gamer,Periféricos,1,150.5
8741,2026-01-13,Monitor 24p,Monitores,2,800.0
8742,2026-04-02,Monitor 24p,Monitores,1,800.0
8743,2026-07-06,Cabo HDMI,Acessórios,1,25.0
8744,2026-11-16,Mouse Gamer,Periféricos,1,150.5
8745,2026-01-22,Cabo HDMI,Acessórios,2,25.0
8746,2026-11-01,Mouse Gamer,Periféricos,1,150.5
8747,2026-02-17,Headset,Periféricos,1,250.0
8748,2026-07-22,Cadeira Gamer,Móveis,1,1200.0
8749,2026-10-30,Mouse Gamer,Periféricos,1,150.5
8750,2026-05-09,Cabo HDMI,Acessórios,1,25.0
8751,2026-04-07,Monitor 24p,Monitores,1,800.0
8752,2026-07-01,Monitor 24p,Monitores,1,800.0
8753,2026-09-19,Cadeira Gamer,Móveis,1,1200.0
8754,2026-11-30,Mouse Gamer,Periféricos,1,150.5
8755,2026-03-22,Cadeira Gamer,Móveis,2,1200.0
8756,2026-11-08,Headset,Periféricos,0,250.0
8757,2026-05-25,Cadeira Gamer,Móveis,1,1200.0
8758,2026-06-10,Cabo HDMI,Acessórios,2,25.0
8759,2026-05-19,Cadeira Gamer,Móveis,3,1200.0
8760,2026-02-21,Cadeira Gamer,Móveis,1,1200.0
8761,2026-11-21,Cadeira Gamer,Móveis,1,1200.0
8762,2026-05-17,Cabo HDMI,Acessórios,1,25.0
8763,2026-01-19,Monitor 24p,Monitores,1,800.0
8764,2026-05-12,Teclado Mecânico,Periféricos,1,350.0
8765,2026-12-31,Monitor 24p,Monitores,1,800.0
8766,2026-11-06,Cadeira Gamer,Móveis,1,1200.0
8767,2026-07-13,Mouse Gamer,Periféricos,1,150.5
8768,2026-07-20,Headset,Periféricos,1,250.0
8769,2026-12-08,Cadeira Gamer,Móveis,2,1200.0
8770,2026-08-04,Cadeira Gamer,Móveis,0,1200.0
8771,2026-02-22,Cabo HDMI,Acessórios,1,25.0
8772,2026-01-14,Cadeira Gamer,Móveis,2,1200.0
8773,2026-03-16,Mouse Gamer,Periféricos,1,150.5
8774,2026-09-09,Cabo HDMI,Acessórios,1,25.0
8775,2026-10-28,Cadeira Gamer,Móveis,2,1200.0
8776,2026-04-03,Headset,Periféricos,1,250.0
8777,2026-05-13,Mouse Gamer,Periféricos,2,150.5
8778,2026-11-09,Monitor 24p,Monitores,1,800.0
8779,2026-09-26,Cabo HDMI,Acessórios,2,25.0
8780,2026-04-09,Teclado Mecânico,Periféricos,1,350.0
8781,2026-04-26,Cadeira Gamer,Móveis,2,1200.0
8782,2026-04-27,Monitor 24p,Monitores,1,800.0
8783,2026-05-28,Cabo HDMI,Acessórios,1,25.0
8784,2026-01-03,Teclado Mecânico,Periféricos,0,350.0
8785,2026-08-13,Headset,Periféricos,1,250.0
8786,2026-01-08,Headset,Periféricos,3,250.0
8787,2026-03-27,Monitor 24p,Monitores,1,800.0
8788,2026-04-20,Headset,Periféricos,1,250.0
8789,2026-12-14,Teclado Mecânico,Periféricos,1,350.0
8790,2026-05-13,Cadeira Gamer,Móveis,1,1200.0
8791,2026-08-05,Monitor 24p,Monitores,1,800.0
8792,2026-09-06,Headset,Periféricos,2,250.0
8793,2026-10-04,Monitor 24p,Monitores,1,800.0
8794,2026-03-05,Cadeira Gamer,Móveis,1,1200.0
8795,2026-07-11,Monitor 24p,Monitores,1,800.0
8796,2026-11-30,Cadeira Gamer,Móveis,1,1200.0
8797,2026-03-21,Cadeira Gamer,Móveis,1,1200.0
8798,2026-07-31,Headset,Periféricos,1,250.0
8799,2026-04-03,Cadeira Gamer,Móveis,1,1200.0
8800,2026-02-01,Cabo HDMI,Acessórios,1,25.0
8801,2026-09-23,Cabo HDMI,Acessórios,1,25.0
8802,2026-07-21,Mouse Gamer,Periféricos,1,150.5
8803,2026-11-06,Mouse Gamer,Periféricos,1,150.5
8804,2026-08-14,Headset,Periféricos,1,250.0
8805,2026-04-17,Monitor 24p,Monitores,1,800.0
8806,2026-03-22,Headset,Periféricos,2,250.0
8807,2026-12-21,Headset,Periféricos,2,250.0
8808,2026-10-29,Headset,Periféricos,1,250.0
8809,2026-04-23,Mouse Gamer,Periféricos,1,150.5
8810,2026-11-01,Cadeira Gamer,Móveis,0,1200.0
8811,2026-10-18,Mouse Gamer,Periféricos,1,150.5
8812,2026-11-27,Cadeira Gamer,Móveis,3,1200.0
8813,2026-10-01,Mouse Gamer,Periféricos,1,150.5
8814,2026-04-17,Cabo HDMI,Acessórios,1,25.0
8815,2026-06-29,Teclado Mecânico,Periféricos,2,350.0
8816,2026-01-26,Monitor 24p,Monitores,1,800.0
8817,2026-11-05,Teclado Mecânico,Periféricos,3,350.0
8818,2026-04-23,Headset,Periféricos,1,250.0
8819,2026-09-23,Cabo HDMI,Acessórios,1,25.0
8820,2026-10-17,Cabo HDMI,Acessórios,1,25.0
8821,2026-08-09,Cabo HDMI,Acessórios,0,25.0
8822,2026-12-11,Cabo HDMI,Acessórios,2,25.0
8823,2026-04-07,Teclado Mecânico,Periféricos,1,350.0
8824,2026-03-01,Teclado Mecânico,Periféricos,2,350.0
8825,2026-05-25,Mouse Gamer,Periféricos,1,150.5
8826,2026-07-01,Cabo HDMI,Acessórios,1,25.0
8827,2026-12-27,Headset,Periféricos,-1,250.0
8828,2026-10-11,Cadeira Gamer,Móveis,1,1200.0
8829,2026-02-06,Teclado Mecânico,Periféricos,1,350.0
8830,2026-10-06,Teclado Mecânico,Periféricos,2,350.0
8831,2026-09-03,Monitor 24p,Monitores,1,800.0
8832,2026-06-11,Headset,Periféricos,1,250.0
8833,2026-10-24,Mouse Gamer,Periféricos,1,150.5
8834,2026-07-24,Cabo HDMI,Acessórios,1,25.0
8835,2026-11-14,Monitor 24p,Monitores,1,800.0
